종목명,상장유형,공모가,상장일,상장주식수,경쟁률,공모 시가총액,매출총이익률,영업이익률,ROE,유동비율,당좌비율,부채비율,이자보상배율,매출채권회전율,재고자산회전율,매출액증가율,영업이익증가율,IPO_PER,IPO_PBR,IPO_EV/EBITDA,1개월 후 PER,3개월 후 PER,1개월 후 PBR,3개월 후 PBR,1개월 후 EV/EBITDA,3개월 후 EV/EBITDA,1개월 평균 거래량회전율,1개월 평균 일중변동률,1개월 평균 개인 매도수량 비중,1개월 평균 개인 매수수량 비중,1개월 시가총액회전율,3개월 평균 거래량회전율,3개월 평균 일중변동률,3개월 평균 개인 매도수량 비중,3개월 평균 개인 매수수량 비중,3개월 시가총액회전율,1년전 대비 시장 회전율,1년 전 대비 시장수익률,1년 전 대비 광의통화 증감률,1년 전 대비 고객예탁금 증감률,1달 후 시장 회전율,1달 후 시장수익률,1달 후 광의통화 증감률,1달 후 고객예탁금 증감률,3달 후 시장 회전율,3달 후 시장수익률,3달 후 광의통화 증감률,3달 후 고객예탁금 증감률,상장일 기준 국고3년시장금리,공모가 대비 1개월 수익률,공모가 대비 3개월 수익률,공모가 대비 6개월 수익률,1_3_수익률,3_6_수익률,Cat,종가_PER,종가_PBR,종가_EV/EBITDA,종가 대비 1개월 수익률,종가 대비 3개월 수익률,종가 대비 6개월 수익률
포티스,신규상장,3900,2013-01-29,4977833,834:01:00,19413548700,0.266427513,0.083194026,0.311938104,1.076875777,0.760620894,1.450206155,7.29210634,6.142341704,11.19607652,0.604288007,0.745287121,5.654759966,1.763935102,3.927350959,7.322189186,6.388306164,2.284069812,1.603448578,6.623160004,5.931918424,0.153913043,7.069130435,96.47391304,98.13521739,390.0124513,0.067538462,4.881230769,97.32153846,97.05723077,502.393409,641.0511761,-0.037785231,0.041946379,-0.079602295,49.66411381,0.060393786,0.011755725,-0.034955115,164.7378568,0.124685861,0.014627061,0.040971611,2.75,0.294871795,0.219230769,0.161538462,-0.058415842,-0.047318612,5,9.497096865,2.96250639,8.133087397,-0.229007634,-0.274045802,-0.308396947
아이센스,신규상장,19000,2013-01-30,8969634,714.497:1,1.70423E+11,0.377908894,0.171899858,0.128175327,2.519520973,1.518253362,0.391762911,23.34682434,5.2314743,3.494627173,0.380327471,0.525539038,22.42219977,2.873972795,13.25673615,33.3382707,39.74661153,4.273143761,5.078748719,19.94229732,27.2295081,0.028181818,5.649545455,79.27681818,76.82863636,65.04056504,0.022307692,5.274461538,76.03738462,75.22492308,140.8881982,640.3566041,-0.027452825,0.041946379,-0.100202793,48.16617502,0.065771679,0.011755725,0.026639943,165.3801046,0.121459825,0.0175258,0.073561079,2.78,0.486842105,1.039473684,0.921052632,0.371681416,-0.058064516,5,30.62400442,3.925241791,18.3375626,0.088631985,0.493256262,0.40655106
우리이앤엘,신규상장,4900,2013-02-05,32000000,3.04:1,1.568E+11,0.141169258,0.120492622,0.312365837,1.483955651,0.959158789,3.139467661,4.322737481,3.702652563,6.052386704,2.067376222,33.32814475,10.75528436,3.359583395,3.762119879,12.44540047,10.23602129,3.887517929,2.713285682,5.835615553,6.049755373,0.072857143,7.198095238,90.40047619,88.6352381,145.6754585,0.03703125,5.510625,89.1096875,88.81671875,230.4216097,634.5913411,-0.033965441,0.044675798,-0.126231423,47.97582979,0.091938333,0.008694072,0.036563071,165.5075788,0.134836197,0.014446686,0.048668876,2.75,0.157142857,0.044897959,-0.214285714,-0.097001764,-0.248046875,4,10.5138392,3.284164176,5.160236052,0.183716075,0.068893528,-0.196242171
아이원스,신규상장,4500,2013-02-07,8500000,638.66:1,38250000000,0.409423148,0.159076231,0.263862986,0.471443468,0.328984829,1.514802066,5.230850402,8.002221771,12.79937335,-0.099354383,0.523428119,7.41310676,1.956044484,4.033971689,8.417994566,13.32113933,2.221197181,2.67586622,6.995055048,8.715784737,0.129047619,5.19047619,95.09714286,96.93047619,285.3624908,0.06828125,4.83234375,90.6775,94.781875,422.3349297,632.1772747,-0.019939507,0.044675798,-0.139626701,48.96759777,0.078759616,0.008694072,0.111085579,166.0167585,0.143289888,0.014446686,0.092617677,2.72,0.135555556,0.551111111,0.466666667,0.365949119,-0.054441261,4,8.566256701,2.260318071,7.075686142,-0.017307692,0.342307692,0.269230769
지디,신규상장,18000,2013-02-13,11934061,536.3:1,2.14813E+11,0.412796042,0.31499681,0.494678308,0.474854985,0.465602794,1.700041117,15.24935693,9.386653584,315.6342391,0.956914848,0.921697876,22.89663312,11.32646774,15.00069494,32.05528637,10.21532102,15.85705484,4.743329957,22.57955377,6.578677709,0.05047619,4.357142857,85.68428571,82.9752381,108.3955444,0.03640625,4.1853125,79.24546875,82.58671875,234.0401532,624.4616496,-0.033327707,0.044675798,-0.148762797,52.50212186,0.082166972,0.008694072,0.067367659,168.8590449,0.113643969,0.014446686,0.128053737,2.73,0.4,0.325,0.127777778,-0.053571429,-0.14884696,5,33.32732154,16.48630304,23.41283789,-0.038167939,-0.089694656,-0.22519084
제로투세븐,신규상장,8300,2013-02-19,11540000,750.87:1,95782000000,0.508246925,0.061351011,0.263063694,1.226096484,0.469596911,2.509998566,49.69990559,11.38250602,4.876094994,0.202157726,2.781076857,16.25777248,4.276829681,6.86380758,27.22687199,19.79435935,7.162401513,5.593195989,11.81138378,12.4956709,0.056190476,5.838571429,90.50142857,86.8252381,113.1595443,0.02625,4.90015625,84.31890625,81.284375,158.2283671,617.4418426,-0.051653275,0.044675798,-0.136868753,54.78035859,0.052670865,0.008694072,0.104492518,170.408947,0.083389156,0.014446686,0.054537996,2.69,0.674698795,0.759036145,0.63253012,0.050359712,-0.071917808,5,23.50521322,6.183368213,10.24022331,0.158333333,0.216666667,0.129166667
코렌텍,신규상장,16000,2013-03-05,7883661,586.12:1,1.26139E+11,0.309551848,-0.140130595,0.751633355,1.518137327,0.843911232,-7.070785776,-0.661426441,2.278289172,1.588779256,0.613231618,-0.103526385,-31.99772305,-24.05055593,10364.24112,324.3313828,362.5878779,7.780530932,8.698283141,39.66028647,44.09082171,0.05875,5.39625,81.63583333,89.54458333,138.4482717,0.038656716,5.248208955,85.53179104,90.50776119,245.4191849,610.1071889,-0.077037092,0.0443223,-0.10505757,58.67667822,0.006526215,0.002837974,0.016512346,174.1086136,0.009430841,0.00708333,0.022012787,2.63,0.23125,0.340625,0.23125,0.088832487,-0.081585082,5,-31.09778709,-23.37413404,12151.65748,0.266881029,0.379421222,0.266881029
윈팩,신규상장,4000,2013-03-07,14200000,39.65:1,56800000000,0.20360572,0.153924952,0.237569657,0.171335235,0.122014708,2.790871959,2.412077777,25.90183279,25.0082695,0.121211115,-0.005718223,10.51666252,2.498439905,2.265115704,8.284062764,7.513963967,1.210930952,1.09836101,3.699733135,3.485392172,0.084545455,6.110909091,95.27090909,97.56954545,198.8964402,0.037910448,4.209552239,95.81761194,97.86044776,270.7930847,608.8930042,-0.057654748,0.0443223,-0.171602613,58.68768333,0.011472381,0.002837974,0.003798888,173.5439953,-0.010253094,0.00708333,0.045450587,2.66,-0.05875,-0.14625,-0.3125,-0.092961487,-0.194729136,3,11.41057884,2.710807297,4.487608044,-0.132488479,-0.213133641,-0.366359447
참존글로벌,신규상장,7800,2013-04-03,4221000,514:01:00,32923800000,0.358416236,0.291946756,0.39331135,2.000897139,1.517016021,0.730943372,434.3105855,5.107794908,5.190505427,0.27158328,0.338023035,5.635650998,2.216565501,4.503191798,10.98229425,10.54878264,4.319460976,4.148955938,7.562114999,7.215622115,0.062173913,8.045217391,90.2626087,97.06826087,140.8375202,0.035757576,6.812575758,85.82242424,93.54681818,227.1109062,595.0901843,0.038850009,0.047351333,-0.041816056,63.12828606,0.013208832,0.00285695,0.013964459,161.9264888,-0.065685712,0.011698688,-0.017190426,2.47,0.948717949,0.871794872,0.743589744,-0.039473684,-0.068493151,5,9.428877632,3.708484588,6.320515495,0.164750958,0.118773946,0.042145594
삼목강업,신규상장,2600,2013-04-30,10200000,276.7887:1,26520000000,0.148312897,0.074927482,0.120339403,0.914156926,0.573037711,0.683118936,173.91219,6.917430834,8.79194969,0.053275164,-0.065671947,4.917205714,0.591733602,4.405068117,9.550726484,10.38286899,1.149328727,1.24946826,9.389646399,10.13497811,0.317391304,10.10478261,97.85608696,99.55956522,657.8240362,0.141363636,7.275,97.62045455,96.38469697,871.9768512,594.7680375,0.158971789,0.045028213,-0.03188235,56.10557095,0.030609892,0,0.027309349,143.0977569,-0.030929115,0.008816549,-0.004006112,2.49,0.942307692,1.111538462,0.984615385,0.087128713,-0.06010929,5,7.479826385,0.900117845,7.534786797,0.276864728,0.388116308,0.304677623
레고켐바이오,신규상장,15500,2013-05-10,5771250,605:01:00,89454375000,0.67942441,-4.368873273,-0.797369786,3.555634804,3.555634257,1.064275961,-1050.958306,5.558268922,,8.434761114,0.062114629,-33.44766491,26.67015742,-28.15931472,-40.83687854,-42.7814918,32.56209311,34.11266897,-32.67012804,-34.30738154,0.096818182,7.736363636,90.90363636,92.67909091,208.405183,0.044090909,6.635151515,89.55545455,91.84242424,298.4003279,598.944314,0.082080644,0.047993976,0.029402667,56.31536417,-0.039845533,0.001372471,-0.000927825,141.8326373,-0.025925926,0.01231567,-0.071310711,2.55,0.016129032,0.064516129,0.232258065,0.047619048,0.157575758,4,-37.76349264,30.11146805,-30.08251234,-0.1,-0.057142857,0.091428571
엑세스바이오,신규상장,4500,2013-05-30,26000000,692:01:00,1.17E+11,0.587957773,0.230012815,0.343256724,3.079631225,1.94244941,0.34017364,9.048936021,4.582868472,5.887786456,1.17845505,4.895219833,15.70231629,5.389925649,12.91877727,35.24297657,32.66081789,12.09738868,11.21104535,28.88922344,26.76478478,0.059545455,7.787727273,90.61863636,91.79045455,137.9506642,0.04119403,5.552537313,87.11298507,90.66865672,282.2618905,609.1343597,0.200694178,0.050988043,0.0766824,48.11193609,-0.106809148,0.008816549,-0.012245119,134.6712423,-0.11080137,0.01231567,-0.053231651,2.75,1.244444444,1.08,0.955555556,-0.073267327,-0.05982906,5,36.11532747,12.39682899,29.60693921,-0.024154589,-0.095652174,-0.149758454
나스미디어,신규상장,8800,2013-07-17,8246432,781.6251:1,72568601600,1,0.324471466,0.147959542,1.821211648,1.821211626,1.078655226,inf,0.440256805,,0.083443357,-0.027706087,11.24350261,1.663583501,9.143181609,14.43767949,15.58758317,2.13619245,2.306331672,7.913498061,8.848988099,0.060869565,6.223478261,96.92608696,98.46173913,158.1980066,0.036567164,5.38238806,93.81208955,94.25298507,273.7149458,608.7789139,0.091321446,0.040795189,0.070303096,46.434525,0.012864051,0.00346854,0.030888805,129.1231014,-0.037466317,0.010080654,-0.11465457,2.89,0.284090909,0.386363636,0.278409091,0.079646018,-0.077868852,5,19.61224603,2.901818948,12.12320323,-0.263843648,-0.205211726,-0.267100977
KG ETS,신규상장,3800,2013-07-24,36000000,390.9:1,1.368E+11,0.20442534,0.166087127,0.126439559,0.542219779,0.49537954,1.171647221,5.102046102,4.298162664,32.98734851,1.095971445,0.866976519,13.81030123,1.746168401,5.758115589,17.60813407,18.35316347,2.226364711,2.320565901,9.855495539,10.16599493,0.167391304,7.453043478,96.53347826,96.72869565,387.1400072,0.074179104,4.901641791,93.62701493,92.48597015,493.2343381,605.110115,0.086209106,0.040795189,0.088795556,46.92819351,-0.026508462,0.00346854,0.023530011,128.5919962,-0.02312362,0.010080654,-0.106193688,2.89,0.275,0.328947368,0.289473684,0.042311662,-0.02970297,5,16.71773307,2.113782801,9.4844109,0.05326087,0.097826087,0.065217391
파이오링크,신규상장,10500,2013-08-01,5142330,720.3:1,53994465000,0.664757193,0.200356001,0.317718602,3.774238521,2.935993664,0.500227533,27.02033293,2.40399563,5.342499948,0.119541495,0.202864298,11.04798756,3.510151163,12.06113797,12.25800524,11.7319106,3.89459629,3.727446235,12.7696663,12.1952972,0.135454545,8.010909091,94.22181818,94.91863636,333.5493056,0.069104478,5.583731343,91.60238806,95.67462687,532.1926506,603.4499774,0.126523382,0.042552127,0.200678445,48.0253553,-0.05965206,-0.001094922,-0.035872241,128.2224375,-0.0268962,0.009429698,-0.087975942,2.92,0.10952381,0.061904762,-0.099047619,-0.042918455,-0.151569507,4,16.57198133,5.265226744,17.47949292,-0.26031746,-0.292063492,-0.399365079
GH신소재,신규상장,3100,2013-08-02,7000000,987.8:1,21700000000,0.164824195,0.080006017,0.165201865,1.066432188,0.841796059,1.144646997,10.88660679,4.196276676,13.30625886,0.109358289,0.101818115,7.343729166,1.213197758,3.915738838,15.87193078,13.31347029,2.622072573,2.199410129,9.637804562,8.274021833,0.155454545,10.07045455,93.68136364,98.95454545,367.7699424,0.078333333,6.563939394,95.32954545,98.50757576,632.2248346,603.7814737,0.129203009,0.042552127,0.08513982,47.57481973,-0.048173119,-0.001094922,0.025495003,127.8139592,-0.030846745,0.009429698,-0.089765719,2.96,1.161290323,0.812903226,0.370967742,-0.16119403,-0.243772242,5,16.89057708,2.790354843,10.18079213,-0.060308555,-0.211781206,-0.403927069
아미코젠,신규상장,25000,2013-09-12,4125000,641.43:1,1.03125E+11,0.495060084,0.357756576,0.289253565,4.186750484,3.58524296,0.480654746,21.68523234,2.568445971,10.22215255,1.226658364,14.67645867,22.41235126,6.482852499,15.71397831,54.32753945,55.42750777,15.71443446,16.03260421,38.34934618,39.12055456,0.032727273,5.301818182,80.80318182,76.61590909,74.79007595,0.019090909,4.411666667,77.01878788,76.70151515,126.4589361,585.5341771,0.063243933,0.040499855,0.003036295,39.55489655,0.005702632,0.007692603,-0.189875895,113.7933951,-0.064088523,0.018362664,-0.246839193,2.91,1.424,1.42,2.16,-0.001650165,0.305785124,5,51.5484079,14.91056075,36.40084502,0.053913043,0.052173913,0.373913043
지엔씨에너지,신규상장,6000,2013-10-02,4346667,1251:01:00,26080002000,0.117196202,0.068010846,0.160651487,1.167128866,0.898892886,1.737088261,3.443229389,2.896443059,6.772839553,0.020292976,-0.165377526,7.185330131,1.15433397,5.632639021,10.68289805,13.38163625,1.716223457,2.149779762,12.54689796,14.66089142,0.144347826,8.048695652,93.62217391,98.05826087,372.7965569,0.079253731,6.488358209,92.08597015,96.95402985,588.2693097,567.0511908,-0.004511335,0.038129323,-0.047060566,43.71126058,0.00511259,0.002821846,-0.025769557,108.2680388,-0.067177926,0.015153161,-0.057869717,2.82,0.203333333,0.443333333,1.341666667,0.199445983,0.622401848,5,16.5262593,2.654968131,17.12415834,-0.476811594,-0.372463768,0.018115942
엘티씨,신규상장,20500,2013-10-08,6550000,702.54:1,1.34275E+11,0.228053322,0.123452291,0.391975522,2.351025675,1.930085989,0.823504692,14.0761404,16.17168383,23.18422323,-0.019587824,0.403846086,14.16619481,5.552801612,9.997585598,14.82267701,14.33895329,5.810126565,5.620518705,10.32724578,9.985860235,0.04625,5.798333333,88.17208333,88.305,118.6059407,0.019850746,4.171044776,84.14776119,82.04850746,142.3730243,561.6858905,-0.026069655,0.038129323,-0.020718143,43.25656581,-0.024752756,0.002821846,-0.061970601,106.8537756,-0.036022919,0.015153161,-0.118790899,2.85,0.046341463,0.012195122,-0.004878049,-0.032634033,-0.01686747,4,14.68447023,5.755952891,10.22970705,0.009411765,-0.023529412,-0.04
파수,신규상장,5800,2013-10-18,7929695,449.721594:1,45992231000,0.693827533,0.195083646,0.320595833,2.815562744,2.815562527,0.622931062,24.2960875,2.076221846,,0.259900811,2.383912524,10.64215449,3.411830384,8.373253884,8.811118915,10.73767028,2.824808008,3.442452346,7.206960405,8.722722524,0.099090909,6.465,97.52772727,98.36363636,245.4676754,0.03530303,4.824242424,97.77515152,97.51590909,263.5019117,549.0509379,0.025186712,0.038129323,0.062120101,40.88798936,-0.030721528,0.002821846,-0.093998609,105.8589455,-0.014438167,0.015153161,-0.141540189,2.82,-0.174137931,0.005172414,1.129310345,0.217118998,1.118353345,3,12.66049414,4.058901663,10.23555194,-0.305797101,-0.155072464,0.789855072
테스나,신규상장,13500,2013-10-22,6850000,643.73:1,92475000000,0.241879442,0.196046291,0.201881275,0.6073022,0.561562194,1.615743789,4.119964033,9.806027613,,0.15044223,0.0888072,11.64322256,2.350548612,3.178496681,8.279624932,8.538363212,1.671501235,1.723735649,3.842299717,3.912897795,0.092083333,5.297083333,95.32875,97.84958333,245.1396557,0.04238806,3.862835821,95.25761194,95.13701493,321.9685885,544.4626031,0.007858509,0.038129323,0.061336143,40.22156824,-0.052322849,0.002821846,-0.085703196,106.5430576,-0.016582376,0.015153161,-0.088976582,2.83,-0.288888889,-0.266666667,0.096296296,0.03125,0.494949495,2,11.25511514,2.272196992,4.654177616,-0.264367816,-0.24137931,0.134099617
내츄럴엔도텍,신규상장,40000,2013-10-31,5260120,609.82:1,2.10405E+11,0.566424548,0.236621126,0.490885683,2.182610243,1.939361863,0.771382004,1132.214554,3.776622099,15.3820255,0.935023554,1.163967595,47.88473333,23.50593003,40.68066764,105.786566,70.88419555,51.92911068,34.79603675,89.08000376,59.42797661,0.026818182,5.939090909,89.13863636,80.50545455,58.2782016,0.02238806,5.62238806,85.22268657,83.40626866,147.2757657,538.6745388,0.052290925,0.044318083,-0.03602776,37.22750883,-0.028885884,0.007744906,-0.045787462,108.2337131,-0.032379235,0.014926455,-0.075097207,2.82,1.205,0.4775,0.5775,-0.329931973,0.067681895,5,101.3959228,49.77380684,85.34984253,0.041322314,-0.302243211,-0.25501771
해성옵틱스,신규상장,6600,2013-11-06,16375000,249.01:1,1.08075E+11,0.218624449,0.148565153,0.390618133,0.877211634,0.689908378,5.454661689,4.639142091,4.893771985,8.680836264,1.122754711,2.396906697,21.88651979,8.549271491,6.933400566,19.16728551,22.98084578,7.487089275,8.976735065,7.925914852,9.133684057,0.053913043,6.844347826,89.33608696,96.92304348,139.0773705,0.036119403,5.405074627,88.48074627,96.11701493,259.2929486,537.3642855,0.027979054,0.044318083,-0.072759836,35.49427501,-0.037396148,0.007744906,-0.083191984,108.2571582,-0.03064697,0.014926455,-0.072412325,2.88,-0.124242424,0.05,0.389393939,0.198961938,0.323232323,3,22.71555463,8.873107532,9.04966533,-0.15620438,0.011678832,0.338686131
협진,신규상장,8100,2013-11-08,6000000,472.29:1,48600000000,0.404760247,0.29552933,0.213225524,3.572339619,1.66353129,0.263523684,207.9958411,8.005732271,1.607102222,0.259605903,0.925380418,9.565624217,2.039635233,8.382222237,8.455539431,8.868868873,1.802936823,1.89106921,6.272338119,6.634582086,0.061428571,5.855238095,96.2547619,97.62904762,150.6127448,0.035454545,4.816363636,97.27863636,97.2230303,263.1506853,536.5385332,0.018861745,0.044318083,-0.115363639,34.84006367,-0.018265017,0.007744906,-0.041603626,108.2281848,-0.00250126,0.014926455,-0.065277369,2.89,-0.116049383,-0.072839506,0.567901235,0.048882682,0.691078562,3,12.04560087,2.568429552,9.418685717,-0.298039216,-0.26372549,0.245098039
THE MIDONG,신규상장,20000,2013-11-13,3000000,585:01:00,60000000000,0.182405669,0.130900021,0.492721529,3.373590706,3.159547832,0.429223389,inf,6.912107887,32.97132881,2.056916112,1.829536358,8.043548846,3.963229683,10.7673509,8.123984334,7.154736698,4.00286198,3.525292803,8.590423853,7.292682498,0.142608696,8.112608696,94.33173913,97.94086957,375.9497886,0.149104478,7.09,96.87477612,98.66686567,1011.178641,535.5687618,0.036590113,0.044318083,-0.096555915,33.46378139,-0.022231013,0.007744906,-0.020713495,108.6497645,0.032080696,0.014926455,-0.014425225,2.94,0.01,-0.7035,-0.595,-0.706435644,0.365935919,4,6.635927798,3.269664489,6.598040859,0.224242424,-0.640606061,-0.509090909
램테크놀러지,신규상장,3900,2013-11-18,6826647,640.94:1,26623923300,0.184967622,0.083938763,0.157527137,0.73630789,0.36663809,1.62592382,2.561588275,12.52304623,5.382499801,0.377080823,0.852954164,10.00171924,1.5755422,4.554712897,15.46010949,21.80862253,2.435386791,3.435449877,10.33930373,13.22827493,0.053913043,7.683478261,93.05565217,92.74391304,116.9702127,0.024029851,6.52358209,89.31701493,93.62552239,143.1541408,533.2968885,0.088407627,0.044318083,-0.084870741,32.49213921,-0.046885426,0.007744906,-0.053593685,109.5290642,0.031165365,0.014926455,0.009097759,2.94,0.205128205,0.7,0.648717949,0.410638298,-0.030165913,5,13.64337086,2.149201155,9.512573821,-0.116541353,0.246240602,0.208646617
라이온켐텍,신규상장,12500,2013-11-19,10163425,598:01:00,1.27043E+11,0.297530784,0.215776862,0.408285792,1.963044984,1.444130818,0.507933502,30.93562548,8.472228939,16.04780906,0.165013561,0.612510781,8.568359719,3.498339537,6.143060164,12.13279736,18.40483668,4.953648785,7.514433326,9.031488587,13.52796459,0.061304348,9.350434783,86.76304348,85.08695652,131.3565357,0.036268657,7.357164179,83.6338806,81.65477612,216.5212966,532.5091655,0.066005597,0.044318083,-0.067953025,32.21327059,-0.042195846,0.007744906,-0.074116111,109.6076936,0.048209693,0.014926455,-0.038342035,2.95,0.416,1.148,1.044,0.516949153,-0.048417132,5,11.00177388,4.491867966,8.220648652,0.102803738,0.672897196,0.591900312
큐브엔터,신규상장,2000,2013-11-21,7000000,1.55:1,14000000000,0.164505454,0.009136667,0.003666289,1.274441387,1.274441387,1.672569164,inf,8.469778362,,0.41027979,-0.937177237,969.327702,3.553835274,29.89469273,966.9043827,971.7510213,3.544950685,3.562719862,23.08734422,23.23685138,0.002272727,0.411363636,89.96263158,94.15052632,6.640371204,0.001492537,0.374029851,69.32470588,89.94058824,12.85406603,531.7765852,0.075478982,0.044318083,-0.07140814,31.66909655,-0.025227023,0.007744906,-0.070542327,109.7012327,0.05480491,0.014926455,-0.069628602,2.98,-0.0025,0.0025,0.0925,0.005012531,0.089775561,3,954.7877865,3.500527745,22.71357632,0.012690355,0.017766497,0.109137056
