종목명,상장유형,공모가,상장일,상장주식수,매출총이익률,영업이익률,ROE,유동비율,당좌비율,부채비율,이자보상배율,매출채권회전율,재고자산회전율,매출액증가율,영업이익증가율,IPO_PER,IPO_PBR,IPO_EV/EBITDA
엔지켐생명과학,이전상장,56000,2018-02-21,7623232,0.164556069,-0.285161102,-0.234870261,4.203166641,3.238827162,0.360262549,-37.39059814,2.967006719,3.75693167,0.396510053,-0.095605075,-67.42358161,15.83579422,-87.37455729
오스테오닉,신규상장,7700,2018-02-22,6454995,0.60201303,0.221889409,0.13194271,1.858497862,1.406397637,0.847168289,3.774737508,1.233864842,2.425375278,0.893298317,3.900904549,32.25820785,4.256235349,25.44386243
린드먼아시아,신규상장,6500,2018-03-14,13500000,0.951994444,0.562432637,0.194932315,4.218005647,,0.123115033,inf,,,,,31.3204487,6.105367582,24.46679346
에코마이스터,신규상장,5200,2018-03-15,10788540,0.359118384,0.073337823,0.008770829,0.841650725,0.813009005,2.163456956,0.443165118,0.838525738,18.34448492,-0.374855823,-0.783455408,190.1102971,1.667424968,11.72560674
케어랩스,신규상장,20000,2018-03-28,5977430,1,0.111586771,0.185944399,1.056818148,1.056818332,0.524343517,126.1514286,11.10648296,,0.625178776,0.5754778,61.7981588,11.49102147,54.8961321
네오셈,신규상장,2000,2018-04-04,5510000,0.507804866,0.193726035,0.232966478,2.961571258,1.943499316,1.011895541,15.40976692,5.237588929,4.138630037,0.802938024,1.691397111,1.763682544,0.41087891,1.334935993
JTC,신규상장,8500,2018-04-06,35005517,0.704610686,0.058209141,0.1705334,2.710909227,1.69920398,0.656255499,108.9583382,17.95775533,9.118880123,-0.00118069,-0.045187745,12.11991351,2.066850058,8.329049043
제이시스메디칼,신규상장,2000,2018-05-08,4235000,0.433449636,-0.095597103,-0.373287129,1.214805677,0.797505104,2.071410019,-6.641829374,4.132205303,3.715364133,-0.060203056,-5.935064046,-2.491922582,0.930202625,-13.48722468
제노레이,신규상장,23000,2018-05-28,4028700,0.372006762,0.139421748,0.21277764,2.334051746,1.234363433,0.552960364,13.52696632,5.959657634,3.822596581,0.162312703,0.350983789,17.92270884,3.813551684,11.40559531
세종메디칼,신규상장,15000,2018-05-29,6777741,0.682362379,0.356528758,0.148386634,4.198668656,3.486235902,0.183907953,102.1670573,19.12927596,7.574845505,0.139086061,0.384269006,31.63160051,4.693706735,17.01830094
현대사료,신규상장,6600,2018-06-01,6150486,0.164977309,0.047441649,0.114985782,1.904347734,1.634803263,0.740688791,8.303690075,2.43159785,9.521452412,-0.181998759,-0.206821833,7.243331291,0.832880116,8.724752802
파워넷,신규상장,6500,2018-06-07,12009614,0.156505774,0.058789495,0.214339358,1.985295799,1.490686773,0.676086701,55.89737724,7.342381001,12.27330113,-0.10982977,0.016171665,11.48657882,2.462025928,9.130605357
카이노스메드,신규상장,2000,2018-06-08,5401000,0.903633641,-1.111820004,-0.426752725,10.86175495,10.86175495,0.234060345,-20.83138591,1.016707112,,0.008595548,-0.058991781,-4.116927432,1.75691,-4.731864117
EDGC,신규상장,6500,2018-06-26,35898940,0.20362841,-1.599109978,-0.554476309,3.386101459,3.21691457,0.272347166,-5.321630875,2.493440242,6.402060693,1.322136444,0.593900207,-38.37784785,21.27960743,-48.21168013
SV인베스트먼트,신규상장,7000,2018-07-06,26617000,0.964302586,0.421003304,0.263993117,2.107404167,,0.454920721,inf,,,0.666026436,1.923886717,30.30221219,7.99957546,24.39176422
아이큐어,신규상장,65000,2018-07-12,6123518,0.32130539,-0.008061749,0.030784425,1.715121236,1.199851462,2.095826524,-1.460074454,7.53310024,9.624791736,0.458868967,-0.896267039,739.9003809,22.77740813,1362.146375
올릭스,신규상장,36000,2018-07-18,6433321,1,-22.17529902,-0.276493956,15.6601887,14.95327327,0.158694201,-127.3155343,1.723617558,0.334141868,-0.377480537,0.415584616,-44.8495197,12.40062115,-45.9456021
알로이스,신규상장,2000,2018-07-20,2760000,0.291125992,0.053950506,0.20089481,2.794878169,1.661184591,0.950891815,102.4407932,7.689222199,6.580905883,0.787688653,-0.343720736,13.16630571,2.645042486,8.388996708
그리티,신규상장,11500,2018-07-23,10073715,0.595616666,0.080637579,0.142503999,3.76791383,1.615340108,0.30917013,41.11271738,11.41518879,3.399089075,0.191281006,1.174658126,14.61835593,2.083174185,10.48271403
한국유니온제약,신규상장,18000,2018-07-26,5745000,0.513019435,0.154541669,0.132832968,1.251091661,0.994940167,1.579155926,9.911529797,1.610395082,6.077118152,0.07111306,0.240671252,33.45520332,4.443953966,10.55216138
휴네시온,신규상장,10000,2018-08-02,4803836,0.517731544,0.239168679,0.312470031,5.658418967,5.489162648,0.20244604,1000.478676,3.78143364,43.41372106,0.181917539,0.965502109,16.04286704,5.012915167,13.6347101
에스에스알,신규상장,9000,2018-08-06,5662567,0.47906378,0.232539994,0.275612952,2.508279615,2.204681809,0.672706277,12.55035121,1.632537567,,0.372570787,0.268114749,20.26224129,5.584536138,16.08030274
디아이티,신규상장,10000,2018-08-07,18900000,0.250915525,0.131877788,0.090593141,1.938320138,1.227821739,0.740777523,422.4513317,5.710474032,1.343072778,0.211248899,0.328179988,17.02844606,1.542660413,15.47346314
대유,신규상장,9000,2018-08-10,9052400,0.630679104,0.241219011,0.186000856,8.294202187,6.043636844,0.238691401,103.3082981,15.53223071,4.658528794,0.081632365,0.340957651,14.92583579,2.776218237,11.4918213
바이오솔루션,신규상장,29000,2018-08-20,7659926,0.506838363,-0.362165134,-0.408916536,2.816020495,2.412308555,0.670274901,#NAME?,3.79381711,8.13440141,0.564021642,-0.419860496,-122.9840524,50.29021269,-184.5512318
에이피티씨,신규상장,9000,2018-08-23,23234595,0.426522297,0.308603493,0.453133823,4.306183583,1.706540752,0.236826953,869.5659175,480.1579697,2.942625409,0.086435263,0.351504953,19.27302476,8.733259395,16.13412741
오파스넷,신규상장,11000,2018-08-24,4025902,0.152982498,0.048621333,0.185089752,2.052859283,1.791544273,1.043774602,23.22308341,5.274929429,18.22873524,-0.003153342,0.083455182,14.37760637,2.661147597,12.4609134
액트로,신규상장,20000,2018-08-28,5000054,0.222867301,0.156565928,0.261434574,1.107648138,0.913522695,0.978955715,11.73879016,12.61082585,19.81479955,1.703997541,4.630674644,14.11680571,3.690621085,5.651545591
지니틱스,신규상장,2000,2018-08-30,4110000,0.202744442,-0.002537426,-0.058863253,1.142575325,0.773914713,1.07988059,-0.142118316,17.90719797,11.0318752,0.010566929,-0.601692616,-12.01032608,0.706966864,5.611871608
디지캡,이전상장,12000,2018-09-07,3531115,0.346317837,0.151846495,0.127514097,3.685222249,3.685222071,0.832444333,72.91904493,4.991639207,,0.455374072,3.12953923,20.72088168,2.642204509,13.69977239
명성티엔에스,신규상장,20000,2018-09-13,6370000,0.210557793,0.112674356,0.420041432,1.314688457,1.28095533,2.23090631,19.06970308,3.209904115,109.175173,1.483045138,0.257500208,21.73289656,9.128716987,17.05788414
엔피,신규상장,2000,2018-09-13,7550000,,,,,,,,,,,,,,
지티지웰니스,신규상장,11000,2018-09-21,5652665,0.549662847,0.084826435,0.183168858,3.17273232,1.609830565,1.145136523,2.473199283,4.576057924,2.744968084,0.127057386,0.122548924,28.7458683,5.265347877,24.03517049
더블유에스아이,신규상장,2000,2018-09-21,4330000,0.355099304,0.262242089,0.847071244,1.517262264,1.268890915,1.875260931,40.3549032,2.044022923,8.873421933,,,3.666198161,3.105531037,2.877471822
크리스에프앤씨,신규상장,30000,2018-10-01,11715480,0.649748031,0.164827025,0.275773564,1.539470191,0.354150288,0.72646212,51.07167387,11.45448256,3.200448354,0.375838138,0.517035505,10.46696506,2.886512261,6.880124198
푸드나무,신규상장,24000,2018-10-04,6806034,0.313903163,0.124360643,0.576206145,2.947649286,2.947649286,0.358603013,inf,24.95842677,,0.558346364,0.268916764,41.63206334,23.98865074,37.12440297
나우IB,신규상장,8500,2018-10-04,9480000,0.94070025,0.518282478,0.110308482,,,0.026727593,,inf,,0.616959207,1.700136202,14.61945069,1.612649415,11.2978887
에스퓨얼셀,신규상장,16500,2018-10-15,5744316,0.332570978,0.161623556,0.461386098,1.64130889,1.307088418,1.952349633,25.00852311,1.602926254,5.805066319,1.021250071,1.52489795,33.98104226,15.67838048,27.64151223
옵티팜,신규상장,10000,2018-10-26,14217258,0.313660334,-0.117728915,-0.122524645,0.979363013,0.8053195,0.551744687,-9.942607265,13.56825933,16.6459218,-0.036078954,-82.31706709,-90.73552068,11.11733743,-153.5263083
네온테크,신규상장,2000,2018-10-31,4840000,0.236159652,0.066433364,0.015261896,0.937028981,0.513180644,2.390941719,1.923853041,3.887174318,2.726760388,-0.023246835,0.174817771,44.93813463,0.685841128,3.777643682
엘앤씨바이오,신규상장,24000,2018-11-01,7234332,0.622118243,0.272141094,0.223226182,5.497543274,3.861761985,0.2187373,15.26611597,2.979238845,3.332261041,0.514231072,1.349884521,46.26181478,10.32684828,33.60169693
노바텍,신규상장,10000,2018-11-02,4626800,0.409354388,0.259192777,0.250402701,7.644245203,7.137143982,0.161639954,inf,11.37033015,21.56946853,0.581774907,0.199976073,11.63909547,2.914460937,8.160284423
대보마그네틱,신규상장,31000,2018-11-06,3232600,0.439680893,0.352261873,0.520893465,2.329988641,1.750386216,0.579416806,359.1815506,8.317097517,6.345170927,1.334268427,2.345479297,26.64878568,13.88117832,21.31561323
셀리버리,신규상장,25000,2018-11-09,7148321,0.282726162,-1.254712145,-0.626865308,2.959051055,2.892360493,0.501035706,-5051.245283,5.14552895,18.13562868,1.173932467,-0.000155422,-50.74523571,31.8104278,-58.78763447
노바렉스,신규상장,19000,2018-11-14,9003740,0.210669484,0.122413817,0.156221803,2.44405396,1.976111414,0.375129442,inf,5.855009937,9.259791319,0.048332473,-0.036591815,21.10888388,3.297667902,14.94480628
에이치앤비디자인,신규상장,10100,2018-11-15,2660910,0.193938535,0.10368395,0.28484444,4.502046667,2.897024448,0.857692221,44.80434505,5.979994599,6.337263261,0.319879447,-0.188524211,12.07779302,3.440292185,8.298422252
디케이앤디,신규상장,6000,2018-11-20,7601025,0.20999848,0.072003456,0.042401638,2.229087076,1.749241032,0.364521463,7.324775879,10.82068498,11.65661391,0.081982376,0.437277791,29.18965469,1.237689164,9.236138362
아주IB투자,신규상장,1500,2018-11-21,118714050,0.377411241,0.233348129,0.099361249,,,1.437484434,,inf,,-0.263581519,0.069632969,13.65178738,1.356458652,10.7224751
파멥신,신규상장,60000,2018-11-21,6805637,0.561547159,-18.37580851,-2.842809706,1.701027056,1.70102672,2.300106505,-135.4868588,2.410583942,,,,-62.98194609,179.0456877,-153.5392451
싸이토젠,신규상장,17000,2018-11-22,5633864,0.128146342,-13.67556369,-0.553667387,5.280997633,5.214089619,0.302002564,-6.182419658,2.059955374,3.28688433,-0.757747414,0.079938137,-36.55366681,20.23857319,-40.90330438
디알젬,신규상장,6500,2018-11-22,11325610,0.272953618,0.084510816,0.255030643,1.448660776,0.718282934,1.198028798,23.00317313,7.898458041,4.531904701,0.395117777,0.54972438,18.43924301,4.702571993,15.72626179
티앤알바이오팹,신규상장,18000,2018-11-28,8118084,0.261617786,-10.2557417,-0.44736937,61.00304569,59.19047019,0.043595888,-955.244373,3.621945556,1.658000711,0.47895758,0.341515054,-36.00831225,16.10901596,-36.67213648
네오펙트,신규상장,11000,2018-11-28,11718545,0.647016487,-0.947908424,0.255387835,9.284599925,7.618490052,-1.593925761,-3.163659917,2.387177143,3.097009618,1.249824235,0.19264515,-29.36798702,-7.500226629,-34.67674429
남화산업,신규상장,3700,2018-11-29,20588000,1,0.308024197,0.072593355,6.117972374,6.095667796,0.111646765,458.7106338,156.0243787,369.3214768,0.100861091,0.324699957,8.916931724,0.647309989,13.78379133
티로보틱스,신규상장,16000,2018-11-29,5399459,0.193807247,0.090748735,0.547437984,0.966300562,0.863952422,2.249491452,6.109282049,3.555376125,24.91353732,0.432159796,0.893884845,11.82164064,6.471615117,10.50266514
엠아이텍,신규상장,4500,2018-11-29,27456200,0.456009661,0.081405297,0.109835532,4.240717278,2.897358254,0.588338216,5.1488139,4.191671663,3.641445826,0.377071379,-0.137085014,60.23535847,6.615982629,44.63766878
윙입푸드,신규상장,2000,2018-11-30,40409095,0.3984157,0.285875966,0.373113205,2.05552109,1.93558516,0.541575686,332.573944,10.29365293,29.65126362,0.105902756,0.263880346,4.819206536,1.798109598,3.149865979
베스파,신규상장,35000,2018-12-03,7986521,1,0.217331616,5.246867835,0.943914448,0.943914559,10.3386114,20.89871344,8.584908045,,305.144683,-4.994739522,48.74160578,255.7407636,40.88383687
에코캡,신규상장,4200,2018-12-05,14558800,0.169279709,0.060474227,0.077297885,1.269200507,0.986392796,1.326112254,6.385212208,3.600374939,8.010359032,0.06326071,-0.511174142,21.97492326,1.698615089,7.723127425
대유에이피,신규상장,3000,2018-12-07,10884000,0.076985162,0.03902155,0.267864128,0.689667428,0.429992284,1.93230175,10.95578724,12.56618639,17.47704654,2.804840743,3.425309593,5.021905085,1.345188227,2.833088897
이노메트리,신규상장,26000,2018-12-12,4825108,0.271104673,0.140702632,0.187302959,1.962119955,1.928434115,0.810381493,38.04990193,4.003160333,81.99970845,-0.129988598,-0.470034849,106.6144595,19.9692037,61.9610945
뉴트리,신규상장,14500,2018-12-13,9032224,0.733452618,0.076452799,0.302384959,2.740617053,2.220287226,2.447606764,10.48995869,13.98136248,16.88439555,0.822221865,2.774301073,62.61842408,18.93486959,26.28770619
머큐리,신규상장,6100,2018-12-14,14763600,0.146971521,0.05454403,0.115519717,1.734849381,1.08122302,1.171223247,20.27340293,5.145450797,6.087790066,0.142538584,1.965431439,20.27010767,2.341597093,10.17268262
전진바이오팜,신규상장,10000,2018-12-14,4733428,0.401208449,-0.879692441,-13.22376838,1.81937716,1.292301821,16.64394397,-17.08764192,5.622025773,3.593013384,-0.347906886,0.056990558,-15.56561747,205.83612,-19.38664511
에이비엘바이오,신규상장,15000,2018-12-19,44587000,1,-135.0958574,0.869458869,7.020202929,7.020202929,-1.236980212,-7.50178959,,,,1.744355163,-8.949098423,-7.780872989,-72.33233784
국전약품,신규상장,2000,2018-12-19,5010000,0.20183617,0.084076755,0.296645347,0.988062737,0.578898107,2.085931238,8.694518381,6.295304268,7.473845586,0.060544977,1.586843084,3.209522223,0.952089832,1.704006761
위지윅스튜디오,신규상장,11000,2018-12-20,8798060,1,0.190866608,0.08840594,8.93696443,8.93696443,1.975709219,inf,3.747084233,,10.99549335,-3.599508244,193.9852515,17.14944858,34.22044921
오하임아이엔티,신규상장,2000,2018-12-20,4590000,,,,,,,,,,,,,,
디케이티,신규상장,7400,2018-12-21,6879982,0.072341679,0.050495419,0.75978902,1.056547126,0.821946034,5.078478187,20.65438186,8.8496907,19.12548479,2.28965071,-268.279385,4.676337553,3.553029927,2.84968194
아이엘사이언스,신규상장,2000,2018-12-21,4355000,0.229803753,0.106641841,-2.46665477,0.566715125,0.539326946,-35.80138946,4.531388642,4.354705087,58.07424533,1.274438222,-1.796849091,10.67984379,-26.34348762,3.982890451
애니플러스,신규상장,2000,2018-12-21,3050000,0.35278144,0.095782909,0.038161773,1.613396932,1.576193298,0.459320558,8.201531789,2.960230862,55.60836475,0.022702705,9.175792837,13.80887163,0.526971025,1.344470207
유틸렉스,신규상장,50000,2018-12-24,7263578,1,-73.72362462,-0.187606458,20.32321358,20.32321358,0.143882002,-75.54319752,1.369480473,,,0.895598458,-37.86064306,7.102901142,-40.71885499
비피도,신규상장,18000,2018-12-26,4090000,0.411543358,0.220848137,0.131126833,12.38124127,11.09815355,0.992367667,5.097535267,6.578807794,5.328882497,0.132057361,0.440828164,30.35594636,3.980479108,16.23541885
웹케시,신규상장,26000,2019-01-25,6630322,1,0.049127331,0.214031095,1.075465535,1.075465535,1.159728782,4.536936413,12.71578886,,-0.156721835,0.075403077,48.70429695,10.42423399,37.58938744
노랑풍선,신규상장,20000,2019-01-30,4765650,1,0.164424304,0.292483905,0.857764594,0.8577646,1.812109511,18.28384885,4.076675468,,0.265375519,1.326797915,9.133119464,2.671290445,6.632184186
이노테라피,신규상장,18000,2019-02-01,4969184,0.061904034,-13.05122905,-0.972678679,6.329047836,5.248846121,0.35761052,-743.5935919,2.940441827,1.336680799,1.016262022,0.496825258,-29.69677226,28.88541722,-41.04070237
천보,신규상장,40000,2019-02-11,9856294,0.22945766,0.206159892,0.192630371,1.80996998,0.967208768,0.321891712,27.37068979,5.275507651,4.473144942,0.215761603,0.210324441,26.59615047,5.12322633,16.0069116
셀리드,신규상장,33000,2019-02-20,9441192,,,0.978429933,1.134497383,1.134497383,-1.897898172,#NAME?,,,,0.428421819,-57.60771349,-56.36511123,-215.3324096
에코프로비엠,신규상장,48000,2019-03-05,19850000,0.154112584,0.076905707,0.131554531,0.917600037,0.426735077,1.571238568,4.756158205,7.235678472,4.600590247,1.903083237,1.375870568,62.85212494,8.26848184,24.10499216
미래에셋벤처투자,신규상장,4500,2019-03-15,30667215,0.787915044,0.512473563,0.081795067,5.229223267,,0.055952003,inf,,,0.354035623,1.693195859,18.20945987,1.489443997,16.24240464
이지케어텍,신규상장,12300,2019-03-22,6386000,0.201909022,0.081126583,0.123429517,3.871828494,3.871828494,0.363470674,449227,3.184805808,,0.046442956,0.094916646,22.18875689,2.738747547,16.35058781
지노믹트리,이전상장,27000,2019-03-27,19986215,-0.074242596,-4.423590211,-0.254694359,7.95329933,7.953299341,0.251857852,-122.1676131,8.17108848,,-0.172847921,0.549579697,-255.3865143,65.04550447,-288.418912
아모그린텍,신규상장,9900,2019-03-29,16496790,0.149977661,0.015344027,-0.901187948,0.815051084,0.638572776,10.51511617,1.294772046,5.15188918,12.27427913,0.590358518,-1.686029359,-31.20139697,28.11832292,32.06117239
TS트릴리온,신규상장,2000,2019-04-29,4400000,0.643481249,0.046158507,0.259827332,1.334803861,1.045680606,1.870421184,32.23953377,20.10046416,30.55526894,0.326009908,0.174934815,3.398525812,0.883029895,2.543860981
SNK,신규상장,40400,2019-05-07,21061800,0.792944981,0.462082774,0.100471604,21.45625293,21.01724377,0.05733562,inf,3.432417522,157.5072327,0.502857632,0.27312118,27.91202701,2.804366134,17.86289946
현대무벡스,신규상장,2000,2019-05-08,8620000,0.183881378,0.061896588,0.132061294,1.597239436,1.596322188,1.30942006,4.781482204,3.315155704,3937.954174,1.270872315,0.584230517,2.379627298,0.31425666,0.92577297
컴퍼니케이,신규상장,4500,2019-05-23,15610000,0.792641116,0.548815777,0.266864712,0.345280597,,0.240151201,90.9311675,,,0.742462062,0.552221826,11.33327525,3.024451232,8.556996521
프로이천,신규상장,2000,2019-05-31,3490000,0.349008808,0.072302903,0.210530545,2.139364655,1.982891923,0.975191435,37.44721714,7.966001715,38.59794923,0.175494664,0.314464149,4.765751046,1.003336165,2.905017672
마이크로디지탈,신규상장,23000,2019-06-05,3630800,0.332764957,-0.25976533,-0.186651586,5.108820721,4.2815177,0.318798365,-8.956537608,4.215419133,3.003306986,0.037182174,-3.490099261,-50.41188707,9.409458676,-83.27944171
까스텔바작,신규상장,12000,2019-06-10,6596700,0.631498404,0.157820001,0.178614687,4.419881071,1.962234242,0.262476909,inf,8.451981102,2.647161364,,,7.058674858,1.260782998,5.113221642
압타바이오,신규상장,30000,2019-06-12,10881733,1,-2.312074096,-0.221882287,16.96496058,16.96496058,0.110129502,-5.188810315,7.851158145,,3.846009518,0.645927207,-80.34691096,17.82755635,-97.37675426
엠에프엠코리아,신규상장,2000,2019-06-19,4310000,0.066448589,0.01046362,0.026456081,1.414833191,0.913283414,1.108714483,1.469415693,4.258952493,6.978747695,0.209079443,-0.640976725,14.49587322,0.38350399,9.295301447
에이에프더블류,신규상장,22500,2019-07-01,10128444,0.409009534,0.343977661,0.404693983,1.596855438,1.296963742,0.713056017,32.58436062,5.436620178,11.35757384,0.479491093,0.805789214,26.15592878,10.58514699,18.86474881
펌텍코리아,신규상장,,2019-07-04,1882710,0.231124445,0.162417362,0.253085736,1.584632714,1.060394237,0.616424926,48.64300045,7.443684692,19.91700532,0.131070876,0.278548067,,,
아이스크림에듀,신규상장,15900,2019-07-11,12637371,0.454483906,0.125374254,0.215759523,3.000039564,1.078966683,0.409376528,58.13168097,35.92722071,13.43923324,0.125847467,0.560239271,19.02586887,4.105012389,12.60668627
세틀뱅크,신규상장,55000,2019-07-12,9267000,1,0.230381892,0.217631224,1.787071472,1.78707149,1.067047452,inf,6.78508768,,0.453173782,0.401430694,42.49006264,9.247164328,37.00830356
플리토,신규상장,26000,2019-07-17,5169811,1,-0.476239679,0.258723795,0.204791109,0.204791166,-1.267092112,-0.71901003,30.64494838,,0.577904844,-0.369992615,-35.57571563,-9.204284168,-82.31185614
에이스토리,신규상장,14300,2019-07-19,9318240,0.071927845,0.025520421,0.181453294,2.104268632,2.025037644,0.521765349,22.50257238,8.833621504,,1.307996881,-1.434860912,57.43649568,10.42204131,28.71436043
대모,신규상장,5200,2019-07-24,8324420,0.270705883,0.076885784,0.092715823,1.719201149,1.073922994,0.755221689,17.58129916,6.882502986,4.408231943,0.074237222,0.081768958,13.87760059,1.286673156,9.679329825
윌링스,신규상장,12500,2019-07-25,4862000,0.193819977,0.094636606,0.203546218,1.429579224,0.816691466,1.091122009,8.928710237,6.339272254,6.570277089,0.470847723,1.379219021,14.15309421,2.880808794,10.99422059
세경하이테크,신규상장,35000,2019-07-30,5624000,0.2307452,0.150420421,0.361420861,1.463044808,1.103428489,0.691282353,93.35634864,5.465945858,12.05726929,1.51032907,86.97909752,6.190525207,2.237384952,4.375293481
슈프리마아이디,신규상장,27000,2019-08-01,2992520,0.472693454,0.286935262,0.176482903,9.077201723,6.429804269,0.114694833,inf,8.451517305,4.046199699,0.814094381,2.971240286,22.82092063,4.027502327,13.70148054
한국바이오젠,신규상장,6000,2019-08-01,7288035,0.296392124,0.174803824,0.19412139,1.522847394,1.045553884,0.804460384,13.79964645,3.584689438,4.517226584,0.140742558,0.107320294,20.52902067,3.985122027,12.32498789
덕산테코피아,신규상장,19000,2019-08-02,18377428,0.490714476,0.346378365,0.306163733,1.83913723,1.104510877,0.391161764,71.4718636,8.595189771,6.193770807,-0.111584364,-0.07615606,18.58927529,5.691361917,12.02944792
코윈테크,신규상장,34500,2019-08-05,9000000,0.218591398,0.136778202,0.489468346,2.095611805,1.948929011,0.912131313,41.02039128,3.392461612,41.05032399,0.967241649,2.412445163,30.03073871,14.69909601,28.67145167
그린플러스,이전상장,10000,2019-08-07,3923873,0.184199412,0.110157037,0.09490195,1.56214759,0.642716836,1.71651693,2.986163786,4.787065491,7.364204254,0.001049647,0.721099349,17.86734586,1.695645956,5.509503119
레이,신규상장,20000,2019-08-08,6653267,0.435825721,0.117355933,0.199852392,3.084615097,2.30630068,0.57076291,45.55937323,4.077265319,6.008776297,0.564980925,2.107836835,25.33907023,5.064073794,18.44496412
에스피시스템스,신규상장,4900,2019-08-14,8145700,0.192403631,0.088588291,0.167008996,1.037279239,0.671500803,1.460367803,19.82754455,4.688947224,27.4655941,0.733895268,1.604939573,12.14731961,2.028711652,8.658285436
나노브릭,신규상장,16000,2019-08-19,4560103,0.205827507,-0.179740983,0.563756271,0.44570602,0.29792728,10.86750387,-1.133173202,5.387420676,4.517215023,0.201059357,-0.354824322,84.91031202,47.8687209,-3390.64616
마니커에프앤지,신규상장,4000,2019-08-20,10378000,0.155266902,0.062530945,0.173345527,1.2268781,0.707248371,1.247027789,9.498362895,6.970342025,8.978210237,0.157861803,1.728976492,10.18176681,1.764963735,4.977107961
네오크레마,신규상장,8000,2019-08-22,7256000,0.278895327,0.150202469,0.153847848,5.837895641,3.732229781,0.394675152,10.81022642,11.31319146,4.189297986,0.805648037,1.359812844,16.29850341,2.507489683,15.60569758
한독크린텍,신규상장,15100,2019-09-05,4021000,0.206679014,0.123969394,0.261182782,1.23966769,0.744171629,0.573063746,46.15328824,9.069203448,9.75983331,0.459572263,1.276918314,14.5763673,3.807096159,10.31721979
라닉스,신규상장,6000,2019-09-18,9435500,0.513134023,0.081127613,0.146559973,2.971320687,2.821720193,1.30836289,2.774571834,5.445111758,23.52729536,0.035621638,-0.252332463,85.68263237,12.55764432,52.1227636
윈텍,신규상장,2000,2019-09-18,3401000,0.237944565,0.134419007,0.155319798,2.261162216,1.358096378,0.476008489,inf,5.418949237,3.224135589,0.265583218,1.022722563,3.486245018,0.541482871,2.829485555
올리패스,신규상장,20000,2019-09-20,13875738,0.760222097,-37.97527117,0.777196635,0.559994914,0.544059582,-1.987452131,-5.065855437,0.778610908,0.82647952,3.362154918,0.333025389,-10.25954378,-7.973682902,-17.16955535
포커스에이치엔에스,신규상장,,2019-10-02,4010000,0.192827223,-0.012093442,-1.215057539,0.848209209,0.470535242,7.024627045,-0.550621352,4.501839135,4.986330109,0.165635984,-1.219361202,,,
녹십자웰빙,신규상장,11300,2019-10-14,17752276,0.562132658,0.156052463,0.196844967,2.616524315,1.534363826,0.351139706,1677.013562,5.46659429,5.625663693,0.195500542,0.612298152,35.32963591,6.954461021,21.55481411
아톤,신규상장,43000,2019-10-17,3612006,0.442358145,0.125895804,0.380149451,2.113042724,1.898624013,1.078500487,16.59642515,9.280591745,129.4866209,,,38.40778867,14.60069978,38.50113904
라온피플,신규상장,14000,2019-10-18,10178456,0.757877993,0.258935235,0.241790625,15.57044793,14.21278605,0.120334789,inf,7.850276012,9.375440261,0.14137851,0.118032272,22.79797596,5.512336866,24.8190148
팜스빌,신규상장,14000,2019-10-22,7929338,0.740948647,0.282419046,0.17978143,4.625398376,4.099621002,0.239091082,32.95286366,17.46560784,12.97066547,0.277358375,0.350499521,22.94003084,4.124191551,19.16829106
엔바이오니아,신규상장,8200,2019-10-24,7425555,0.471116125,0.248425424,0.114114843,1.404641668,1.013381092,2.177045702,3.942264013,9.012245298,4.642574185,0.07646907,-0.042546742,94.03515727,10.7308072,21.60841228
케이엔제이,신규상장,11000,2019-10-25,5386153,0.180868718,0.01788138,0.240721196,0.720288531,0.270858239,6.506367019,0.711078033,6.502255133,2.901453567,0.056316508,-0.711470016,34.88695771,8.398030177,29.45674536
캐리소프트,신규상장,9000,2019-10-29,5761200,1,-0.037257282,-0.925587737,1.683621091,1.522103247,4.161566183,-1.279735098,7.528368786,27.67579228,0.573567951,-1.877997234,-23.69233792,21.92933745,310.6973458
티라유텍,신규상장,12050,2019-10-31,5433750,0.257614257,0.075287139,0.214153718,2.16711278,1.215622104,1.892228634,4.593544688,6.485883092,172.5836656,0.03636969,-0.091233602,42.92359862,9.192248232,28.75692
미디어젠,이전상장,10600,2019-11-05,4638281,0.913031686,-0.016234132,-0.060963518,3.965218636,3.228955374,0.739090271,-18.11141631,7.568357617,673.0157885,0.45329693,-1.537988614,-92.2978614,5.626802293,3720.240002
일승,신규상장,2000,2019-11-06,4390000,,,,,,,,,,,,,,
아이티엠반도체,신규상장,26000,2019-11-07,22823026,0.232172435,0.092364846,0.180160642,0.70612893,0.499263125,1.389666936,4.686774218,5.241363657,8.698044592,0.130577994,-0.022843109,32.67984202,5.88762133,16.84456313
라파스,신규상장,20000,2019-11-11,8191416,0.36313603,-0.379371643,-0.190851599,2.796100906,2.083405012,0.712524206,-14.98064389,5.379221396,6.185075678,0.44892062,-0.165449721,-42.63735417,8.137407215,-77.24514186
제테마,신규상장,21000,2019-11-14,7462879,0.477078299,-0.406054856,3.122454356,0.443269755,0.391505248,-11.16678138,-3.510240964,2.613504468,4.386409979,0.371680388,0.136339961,-9.949540702,-31.06698671,-43.25077355
에스제이그룹,신규상장,38600,2019-11-18,3294600,0.729702799,0.113232058,0.355282282,1.945414609,1.206630749,2.540557133,20.5393496,8.795390173,5.857820164,0.509420853,0.342756057,33.8124214,12.01295422,14.79315404
